runId,test_id,testcase,bus_protocol,arbitration_scheme,psel_count,wait_state_cfg,retry_limit,parity_mode,baud_rate,fifo_depth,dma_enable,irq_mode,clk_mhz,apb_data_width,addr_width_bits,timeout_us,num_agents,agent_mode,env_mode,test_mode_enabled,reset_cycles,coverage_enable,assertion_enable,uvm_verbosity,debug_mode,error_injection_enable,error_injection_rate,compile_options,sim_options,vendor_ip_rev,lint_waivers,num_transactions,clock_period_ns,test_class,sequence_name,protocol
RUN-000083,dma_burst_test-000083,Dma_Burst,APB4,priority,16,7,1,none,460800,16,1,edge,25,16,16,100,2,ACTIVE,functional,0,16,1,1,UVM_LOW,0,0,0.0,-O2 -sv,+UVM_TESTNAME=auto -cm line+tgl,r2p0,5,192,40.0,dma_burst_test,dma_burst_seq,APB4+UART
RUN-000084,irq_storm_test-000084,Irq_Storm,APB4,static,16,2,0,odd,921600,16,1,edge,25,32,16,50,1,ACTIVE,stress,0,16,1,1,UVM_MEDIUM,0,0,0.0,-O2 -sv,+UVM_TESTNAME=auto -cm line+tgl,r1p2,11,192,40.0,irq_storm_test,irq_storm_seq,APB4+UART
RUN-000085,uart_loopback_test-000085,Uart_Loopback,APB3,static,4,4,1,none,230400,4,1,level,100,16,16,250,1,ACTIVE,stress,0,16,1,1,UVM_LOW,1,0,0.0,-O2 -sv -assert svaext,+UVM_TESTNAME=auto,r1p0,0,48,10.0,uart_loopback_test,uart_loopback_seq,APB3+UART
RUN-000086,dma_burst_test-000086,Dma_Burst,APB3,round_robin,4,1,0,even,230400,16,0,level,200,16,32,250,3,ACTIVE,regression,1,8,1,0,UVM_LOW,0,0,0.0,-O2 -sv -assert svaext,+UVM_TESTNAME=auto -cm line+tgl,r2p0,11,192,5.0,dma_burst_test,dma_burst_seq,APB3+UART
RUN-000087,reg_sweep_test-000087,Reg_Sweep,APB4,round_robin,4,1,2,even,115200,8,1,edge,100,32,16,50,3,ACTIVE,stress,0,8,1,1,UVM_HIGH,0,0,0.0,-O2 -sv -assert svaext,+UVM_TESTNAME=auto,r2p0,1,96,10.0,reg_sweep_test,reg_sweep_seq,APB4+UART
RUN-000088,backpressure_test-000088,Backpressure,APB3,static,4,4,2,odd,230400,4,1,edge,100,32,16,100,3,ACTIVE,functional,0,4,1,1,UVM_MEDIUM,0,1,0.011,-O2 -sv,+UVM_TESTNAME=auto,r1p0,0,48,10.0,backpressure_test,backpressure_seq,APB3+UART
RUN-000089,reg_sweep_test-000089,Reg_Sweep,APB4,priority,2,6,0,none,460800,4,0,level,100,16,32,500,1,ACTIVE,stress,0,4,1,1,UVM_LOW,0,0,0.0,-O0 -sv -debug,+UVM_TESTNAME=auto -cm line+tgl,r1p0,1,48,10.0,reg_sweep_test,reg_sweep_seq,APB4+UART
RUN-000090,uart_loopback_test-000090,Uart_Loopback,APB3,round_robin,2,1,1,none,1500000,64,0,edge,200,8,32,100,2,ACTIVE,functional,0,8,0,1,UVM_LOW,1,0,0.0,-O2 -sv -assert svaext,+UVM_TESTNAME=auto,r1p0,11,768,5.0,uart_loopback_test,uart_loopback_seq,APB3+UART
RUN-000091,uart_loopback_test-000091,Uart_Loopback,APB3,priority,16,6,0,even,921600,4,1,level,50,32,16,50,1,ACTIVE,functional,0,4,1,1,UVM_MEDIUM,0,1,0.0175,-O2 -sv,+UVM_TESTNAME=auto -cm line+tgl,r2p0,5,48,20.0,uart_loopback_test,uart_loopback_seq,APB3+UART
RUN-000092,reg_sweep_test-000092,Reg_Sweep,APB3,static,16,1,1,none,115200,16,0,edge,100,8,32,250,2,PASSIVE,regression,1,16,1,1,UVM_LOW,0,0,0.0,-O0 -sv -debug,+UVM_TESTNAME=auto,r1p2,7,192,10.0,reg_sweep_test,reg_sweep_seq,APB3+UART
RUN-000093,irq_storm_test-000093,Irq_Storm,APB4,priority,16,6,2,none,230400,16,1,edge,100,32,16,250,1,ACTIVE,functional,0,8,1,1,UVM_HIGH,0,0,0.0,-O2 -sv -assert svaext,+UVM_TESTNAME=auto -cm line+tgl,r2p0,8,192,10.0,irq_storm_test,irq_storm_seq,APB4+UART
RUN-000094,reg_sweep_test-000094,Reg_Sweep,APB3,priority,16,6,4,none,921600,16,1,level,25,16,16,250,2,ACTIVE,functional,0,4,1,1,UVM_LOW,0,0,0.0,-O2 -sv -assert svaext,+UVM_TESTNAME=auto -cm line+tgl,r1p0,8,192,40.0,reg_sweep_test,reg_sweep_seq,APB3+UART
RUN-000095,backpressure_test-000095,Backpressure,APB4,static,8,7,0,none,921600,16,0,level,100,32,16,500,2,ACTIVE,functional,0,4,1,1,UVM_LOW,0,1,0.0323,-O2 -sv -assert svaext,+UVM_TESTNAME=auto,r1p0,5,192,10.0,backpressure_test,backpressure_seq,APB4+UART
RUN-000096,uart_loopback_test-000096,Uart_Loopback,APB4,round_robin,4,1,2,even,460800,64,0,level,100,8,32,50,2,ACTIVE,functional,0,8,1,1,UVM_LOW,1,1,0.0075,-O2 -sv,+UVM_TESTNAME=auto,r1p2,6,768,10.0,uart_loopback_test,uart_loopback_seq,APB4+UART
RUN-000097,parity_stress_test-000097,Parity_Stress,APB3,round_robin,2,3,0,odd,460800,4,1,edge,25,16,32,500,1,ACTIVE,regression,1,16,0,1,UVM_LOW,0,0,0.0,-O0 -sv -debug,+UVM_TESTNAME=auto,r1p0,0,48,40.0,parity_stress_test,parity_stress_seq,APB3+UART
RUN-000098,irq_storm_test-000098,Irq_Storm,APB4,priority,2,1,0,none,921600,32,1,level,50,16,32,50,2,ACTIVE,functional,0,8,0,1,UVM_MEDIUM,0,0,0.0,-O2 -sv,+UVM_TESTNAME=auto,r1p2,6,384,20.0,irq_storm_test,irq_storm_seq,APB4+UART
RUN-000099,reg_sweep_test-000099,Reg_Sweep,APB4,static,8,4,0,odd,460800,8,1,edge,50,32,16,250,3,ACTIVE,functional,1,4,1,0,UVM_LOW,0,1,0.0066,-O2 -sv -assert svaext,+UVM_TESTNAME=auto -cm line+tgl,r2p0,6,96,20.0,reg_sweep_test,reg_sweep_seq,APB4+UART
RUN-000100,irq_storm_test-000100,Irq_Storm,APB4,round_robin,4,2,1,none,1500000,4,0,level,100,16,16,50,3,ACTIVE,functional,0,8,1,1,UVM_MEDIUM,0,1,0.0015,-O2 -sv,+UVM_TESTNAME=auto,r1p0,8,48,10.0,irq_storm_test,irq_storm_seq,APB4+UART
RUN-000101,uart_loopback_test-000101,Uart_Loopback,APB4,static,4,3,1,odd,1500000,16,1,edge,200,16,32,100,1,ACTIVE,regression,1,4,0,1,UVM_MEDIUM,1,1,0.0394,-O2 -sv,+UVM_TESTNAME=auto,r2p0,5,192,5.0,uart_loopback_test,uart_loopback_seq,APB4+UART
RUN-000102,dma_burst_test-000102,Dma_Burst,APB3,round_robin,4,2,4,none,230400,4,1,level,50,32,16,250,3,ACTIVE,functional,0,8,0,1,UVM_LOW,1,0,0.0,-O2 -sv -assert svaext,+UVM_TESTNAME=auto -cm line+tgl,r1p2,10,48,20.0,dma_burst_test,dma_burst_seq,APB3+UART
RUN-000103,uart_loopback_test-000103,Uart_Loopback,APB3,round_robin,4,3,0,even,115200,32,0,edge,50,32,16,250,1,PASSIVE,functional,0,16,1,1,UVM_LOW,0,0,0.0,-O2 -sv,+UVM_TESTNAME=auto,r2p0,6,384,20.0,uart_loopback_test,uart_loopback_seq,APB3+UART
RUN-000104,uart_loopback_test-000104,Uart_Loopback,APB4,priority,2,0,0,even,230400,16,1,level,100,16,16,100,2,ACTIVE,functional,0,4,1,1,UVM_LOW,0,1,0.0318,-O0 -sv -debug,+UVM_TESTNAME=auto,r2p0,10,192,10.0,uart_loopback_test,uart_loopback_seq,APB4+UART
RUN-000105,irq_storm_test-000105,Irq_Storm,APB4,round_robin,4,4,1,none,115200,64,1,edge,200,32,32,500,2,ACTIVE,functional,0,8,1,1,UVM_HIGH,0,0,0.0,-O2 -sv,+UVM_TESTNAME=auto,r2p0,3,768,5.0,irq_storm_test,irq_storm_seq,APB4+UART
RUN-000106,dma_burst_test-000106,Dma_Burst,APB4,static,2,6,0,odd,1500000,64,1,edge,200,32,16,250,2,ACTIVE,regression,0,4,1,1,UVM_MEDIUM,0,1,0.0042,-O2 -sv,+UVM_TESTNAME=auto,r1p0,3,768,5.0,dma_burst_test,dma_burst_seq,APB4+UART
RUN-000107,reg_sweep_test-000107,Reg_Sweep,APB4,priority,8,2,0,even,230400,64,0,level,200,32,32,500,1,ACTIVE,regression,0,8,1,1,UVM_LOW,1,0,0.0,-O0 -sv -debug,+UVM_TESTNAME=auto -cm line+tgl,r2p0,0,768,5.0,reg_sweep_test,reg_sweep_seq,APB4+UART
RUN-000108,parity_stress_test-000108,Parity_Stress,APB3,round_robin,8,7,1,odd,1500000,32,1,level,100,32,32,50,1,PASSIVE,stress,0,8,1,1,UVM_LOW,0,0,0.0,-O2 -sv -assert svaext,+UVM_TESTNAME=auto -cm line+tgl,r2p0,7,384,10.0,parity_stress_test,parity_stress_seq,APB3+UART
RUN-000109,uart_loopback_test-000109,Uart_Loopback,APB4,round_robin,2,6,2,none,1500000,8,1,edge,100,8,32,50,1,ACTIVE,functional,0,16,1,0,UVM_LOW,0,0,0.0,-O2 -sv -assert svaext,+UVM_TESTNAME=auto -cm line+tgl,r2p0,10,96,10.0,uart_loopback_test,uart_loopback_seq,APB4+UART
RUN-000110,dma_burst_test-000110,Dma_Burst,APB4,round_robin,4,3,2,none,230400,64,0,level,200,32,16,500,2,ACTIVE,stress,0,16,1,1,UVM_LOW,0,0,0.0,-O2 -sv,+UVM_TESTNAME=auto -cm line+tgl,r1p0,6,768,5.0,dma_burst_test,dma_burst_seq,APB4+UART
RUN-000111,reg_sweep_test-000111,Reg_Sweep,APB3,static,2,2,1,even,115200,16,0,level,200,32,32,100,1,ACTIVE,stress,0,16,1,1,UVM_MEDIUM,1,1,0.0072,-O2 -sv,+UVM_TESTNAME=auto,r1p2,7,192,5.0,reg_sweep_test,reg_sweep_seq,APB3+UART
RUN-000112,dma_burst_test-000112,Dma_Burst,APB3,round_robin,16,2,0,odd,230400,64,0,level,100,8,32,50,1,ACTIVE,regression,0,8,1,1,UVM_MEDIUM,0,0,0.0,-O2 -sv,+UVM_TESTNAME=auto,r1p0,4,768,10.0,dma_burst_test,dma_burst_seq,APB3+UART
RUN-000113,reset_recovery_test-000113,Reset_Recovery,APB3,round_robin,8,5,2,odd,115200,4,1,edge,200,16,16,250,1,ACTIVE,regression,0,16,1,1,UVM_LOW,0,1,0.0212,-O2 -sv,+UVM_TESTNAME=auto,r1p0,11,48,5.0,reset_recovery_test,reset_recovery_seq,APB3+UART
RUN-000114,uart_loopback_test-000114,Uart_Loopback,APB3,priority,2,1,0,even,230400,16,1,level,50,16,32,500,2,ACTIVE,stress,0,8,1,1,UVM_LOW,0,1,0.0251,-O2 -sv,+UVM_TESTNAME=auto,r1p0,10,192,20.0,uart_loopback_test,uart_loopback_seq,APB3+UART
RUN-000115,reset_recovery_test-000115,Reset_Recovery,APB3,static,4,1,1,none,230400,32,1,edge,50,16,16,100,1,ACTIVE,functional,0,4,1,1,UVM_MEDIUM,0,1,0.0107,-O2 -sv,+UVM_TESTNAME=auto,r1p0,4,384,20.0,reset_recovery_test,reset_recovery_seq,APB3+UART
RUN-000116,irq_storm_test-000116,Irq_Storm,APB4,priority,4,1,0,even,460800,64,1,level,100,8,16,50,1,ACTIVE,functional,1,4,1,1,UVM_LOW,0,0,0.0,-O0 -sv -debug,+UVM_TESTNAME=auto -cm line+tgl,r2p0,9,768,10.0,irq_storm_test,irq_storm_seq,APB4+UART
RUN-000117,irq_storm_test-000117,Irq_Storm,APB4,static,4,6,0,even,921600,32,1,level,100,32,32,100,2,ACTIVE,stress,0,8,1,1,UVM_HIGH,0,1,0.0078,-O2 -sv -assert svaext,+UVM_TESTNAME=auto,r1p0,0,384,10.0,irq_storm_test,irq_storm_seq,APB4+UART
RUN-000118,parity_stress_test-000118,Parity_Stress,APB4,static,16,4,1,none,1500000,4,0,edge,100,32,16,250,2,ACTIVE,functional,0,4,1,1,UVM_MEDIUM,0,0,0.0,-O0 -sv -debug,+UVM_TESTNAME=auto,r2p0,7,48,10.0,parity_stress_test,parity_stress_seq,APB4+UART
RUN-000119,dma_burst_test-000119,Dma_Burst,APB4,round_robin,8,5,2,none,230400,32,1,level,50,32,16,100,1,ACTIVE,functional,1,8,0,1,UVM_MEDIUM,0,0,0.0,-O2 -sv -assert svaext,+UVM_TESTNAME=auto -cm line+tgl,r1p0,5,384,20.0,dma_burst_test,dma_burst_seq,APB4+UART
RUN-000120,reg_sweep_test-000120,Reg_Sweep,APB3,round_robin,8,4,1,even,115200,4,0,edge,100,32,16,500,3,PASSIVE,regression,0,4,0,1,UVM_MEDIUM,1,1,0.0154,-O2 -sv,+UVM_TESTNAME=auto -cm line+tgl,r1p0,0,48,10.0,reg_sweep_test,reg_sweep_seq,APB3+UART
RUN-000121,irq_storm_test-000121,Irq_Storm,APB3,round_robin,8,0,0,odd,115200,64,0,edge,50,16,32,250,2,ACTIVE,functional,1,8,1,1,UVM_LOW,0,0,0.0,-O2 -sv,+UVM_TESTNAME=auto -cm line+tgl,r1p0,11,768,20.0,irq_storm_test,irq_storm_seq,APB3+UART
RUN-000122,irq_storm_test-000122,Irq_Storm,APB3,priority,4,4,0,odd,230400,4,0,level,100,16,32,50,2,ACTIVE,functional,0,8,1,1,UVM_LOW,1,0,0.0,-O2 -sv,+UVM_TESTNAME=auto,r1p0,2,48,10.0,irq_storm_test,irq_storm_seq,APB3+UART
RUN-000123,reset_recovery_test-000123,Reset_Recovery,APB4,round_robin,2,7,0,none,115200,32,1,level,100,8,32,250,3,ACTIVE,functional,0,16,0,0,UVM_LOW,0,0,0.0,-O2 -sv,+UVM_TESTNAME=auto,r1p0,8,384,10.0,reset_recovery_test,reset_recovery_seq,APB4+UART
RUN-000124,reg_sweep_test-000124,Reg_Sweep,APB3,priority,16,5,1,even,1500000,64,0,edge,200,16,32,500,2,ACTIVE,functional,0,4,1,1,UVM_HIGH,0,1,0.0043,-O2 -sv,+UVM_TESTNAME=auto -cm line+tgl,r1p2,8,768,5.0,reg_sweep_test,reg_sweep_seq,APB3+UART
RUN-000125,uart_loopback_test-000125,Uart_Loopback,APB3,static,8,5,0,odd,1500000,4,1,edge,100,16,32,100,1,ACTIVE,stress,0,8,1,0,UVM_LOW,0,1,0.0151,-O2 -sv -assert svaext,+UVM_TESTNAME=auto -cm line+tgl,r1p0,6,48,10.0,uart_loopback_test,uart_loopback_seq,APB3+UART
RUN-000126,parity_stress_test-000126,Parity_Stress,APB4,priority,2,4,0,odd,115200,64,0,level,50,32,16,100,1,ACTIVE,functional,0,4,1,1,UVM_LOW,1,0,0.0,-O2 -sv,+UVM_TESTNAME=auto -cm line+tgl,r1p2,11,768,20.0,parity_stress_test,parity_stress_seq,APB4+UART
RUN-000127,irq_storm_test-000127,Irq_Storm,APB4,static,8,6,1,even,230400,4,0,edge,25,8,16,50,1,ACTIVE,stress,0,8,1,1,UVM_LOW,0,0,0.0,-O2 -sv,+UVM_TESTNAME=auto,r1p2,11,48,40.0,irq_storm_test,irq_storm_seq,APB4+UART
RUN-000128,uart_loopback_test-000128,Uart_Loopback,APB4,round_robin,8,5,2,none,921600,32,1,level,100,16,32,500,1,ACTIVE,functional,0,8,0,1,UVM_LOW,0,1,0.0392,-O2 -sv,+UVM_TESTNAME=auto,r1p0,10,384,10.0,uart_loopback_test,uart_loopback_seq,APB4+UART
RUN-000129,dma_burst_test-000129,Dma_Burst,APB4,round_robin,8,4,1,odd,921600,64,0,edge,100,32,32,50,1,ACTIVE,regression,0,8,1,1,UVM_LOW,1,0,0.0,-O2 -sv,+UVM_TESTNAME=auto,r1p0,3,768,10.0,dma_burst_test,dma_burst_seq,APB4+UART
RUN-000130,dma_burst_test-000130,Dma_Burst,APB3,priority,4,1,2,odd,230400,4,1,edge,50,32,32,250,2,PASSIVE,functional,0,16,1,0,UVM_MEDIUM,0,0,0.0,-O2 -sv,+UVM_TESTNAME=auto,r2p0,11,48,20.0,dma_burst_test,dma_burst_seq,APB3+UART
RUN-000131,reg_sweep_test-000131,Reg_Sweep,APB4,static,4,5,2,odd,921600,16,0,edge,100,32,16,50,2,ACTIVE,regression,0,4,1,1,UVM_LOW,0,1,0.035,-O2 -sv,+UVM_TESTNAME=auto -cm line+tgl,r1p2,2,192,10.0,reg_sweep_test,reg_sweep_seq,APB4+UART
RUN-000132,irq_storm_test-000132,Irq_Storm,APB3,priority,16,1,0,odd,1500000,8,1,level,50,16,16,100,2,PASSIVE,stress,0,8,1,1,UVM_MEDIUM,1,1,0.0197,-O2 -sv,+UVM_TESTNAME=auto -cm line+tgl,r2p0,6,96,20.0,irq_storm_test,irq_storm_seq,APB3+UART
RUN-000133,reg_sweep_test-000133,Reg_Sweep,APB4,priority,8,5,0,odd,921600,16,1,level,50,32,32,50,3,ACTIVE,functional,0,8,1,1,UVM_LOW,0,0,0.0,-O2 -sv -assert svaext,+UVM_TESTNAME=auto,r2p0,10,192,20.0,reg_sweep_test,reg_sweep_seq,APB4+UART
RUN-000134,reg_sweep_test-000134,Reg_Sweep,APB3,round_robin,2,6,2,even,1500000,32,1,edge,100,32,16,100,1,ACTIVE,regression,0,16,1,1,UVM_LOW,0,0,0.0,-O2 -sv -assert svaext,+UVM_TESTNAME=auto -cm line+tgl,r2p0,10,384,10.0,reg_sweep_test,reg_sweep_seq,APB3+UART
RUN-000135,uart_loopback_test-000135,Uart_Loopback,APB4,priority,2,1,1,even,1500000,32,1,edge,25,32,32,100,2,ACTIVE,stress,0,4,0,1,UVM_LOW,0,1,0.0304,-O2 -sv,+UVM_TESTNAME=auto -cm line+tgl,r2p0,5,384,40.0,uart_loopback_test,uart_loopback_seq,APB4+UART
RUN-000136,dma_burst_test-000136,Dma_Burst,APB4,static,2,1,2,odd,460800,16,1,edge,50,32,16,50,3,ACTIVE,functional,0,16,1,1,UVM_LOW,0,1,0.0117,-O2 -sv,+UVM_TESTNAME=auto,r1p2,0,192,20.0,dma_burst_test,dma_burst_seq,APB4+UART
RUN-000137,irq_storm_test-000137,Irq_Storm,APB4,round_robin,2,7,0,odd,1500000,32,0,level,200,8,32,250,2,ACTIVE,functional,1,4,0,1,UVM_LOW,1,1,0.0082,-O0 -sv -debug,+UVM_TESTNAME=auto -cm line+tgl,r1p0,8,384,5.0,irq_storm_test,irq_storm_seq,APB4+UART
RUN-000138,parity_stress_test-000138,Parity_Stress,APB3,static,8,7,4,none,460800,4,1,level,200,8,32,250,1,ACTIVE,functional,0,8,1,1,UVM_LOW,1,0,0.0,-O2 -sv -assert svaext,+UVM_TESTNAME=auto -cm line+tgl,r1p0,9,48,5.0,parity_stress_test,parity_stress_seq,APB3+UART
RUN-000139,uart_loopback_test-000139,Uart_Loopback,APB4,static,8,1,0,odd,921600,32,0,edge,100,32,16,500,2,ACTIVE,functional,1,8,0,1,UVM_MEDIUM,0,0,0.0,-O2 -sv,+UVM_TESTNAME=auto -cm line+tgl,r1p0,5,384,10.0,uart_loopback_test,uart_loopback_seq,APB4+UART
RUN-000140,reg_sweep_test-000140,Reg_Sweep,APB3,round_robin,4,4,1,odd,460800,16,0,level,100,8,32,250,1,ACTIVE,regression,0,4,1,1,UVM_LOW,0,0,0.0,-O0 -sv -debug,+UVM_TESTNAME=auto -cm line+tgl,r1p0,7,192,10.0,reg_sweep_test,reg_sweep_seq,APB3+UART
RUN-000141,reg_sweep_test-000141,Reg_Sweep,APB3,round_robin,16,1,4,none,921600,64,0,level,200,32,16,250,1,ACTIVE,regression,0,4,1,1,UVM_MEDIUM,0,0,0.0,-O2 -sv,+UVM_TESTNAME=auto,r2p0,7,768,5.0,reg_sweep_test,reg_sweep_seq,APB3+UART
RUN-000142,reg_sweep_test-000142,Reg_Sweep,APB4,round_robin,2,0,0,even,230400,32,0,edge,100,32,32,100,1,ACTIVE,stress,1,8,1,1,UVM_MEDIUM,0,1,0.0305,-O2 -sv,+UVM_TESTNAME=auto -cm line+tgl,r1p2,6,384,10.0,reg_sweep_test,reg_sweep_seq,APB4+UART
RUN-000143,reg_sweep_test-000143,Reg_Sweep,APB4,round_robin,2,7,0,odd,115200,64,1,level,100,32,16,250,1,ACTIVE,functional,0,4,1,1,UVM_HIGH,0,1,0.0154,-O0 -sv -debug,+UVM_TESTNAME=auto,r1p2,4,768,10.0,reg_sweep_test,reg_sweep_seq,APB4+UART
RUN-000144,uart_loopback_test-000144,Uart_Loopback,APB4,priority,8,3,4,even,921600,8,1,edge,100,32,32,500,2,ACTIVE,functional,0,8,1,1,UVM_MEDIUM,0,0,0.0,-O0 -sv -debug,+UVM_TESTNAME=auto,r1p2,2,96,10.0,uart_loopback_test,uart_loopback_seq,APB4+UART
RUN-000145,parity_stress_test-000145,Parity_Stress,APB3,static,4,2,0,none,921600,4,0,edge,100,8,32,250,1,ACTIVE,regression,0,16,0,1,UVM_LOW,1,1,0.0179,-O2 -sv -assert svaext,+UVM_TESTNAME=auto -cm line+tgl,r2p0,2,48,10.0,parity_stress_test,parity_stress_seq,APB3+UART
RUN-000146,reset_recovery_test-000146,Reset_Recovery,APB3,round_robin,4,4,0,odd,230400,64,1,edge,50,16,32,50,2,ACTIVE,regression,0,8,0,1,UVM_MEDIUM,0,1,0.0041,-O2 -sv -assert svaext,+UVM_TESTNAME=auto -cm line+tgl,r2p0,0,768,20.0,reset_recovery_test,reset_recovery_seq,APB3+UART
RUN-000147,reg_sweep_test-000147,Reg_Sweep,APB4,priority,8,6,1,none,230400,4,0,level,100,8,32,250,3,ACTIVE,stress,1,4,0,1,UVM_MEDIUM,0,0,0.0,-O2 -sv -assert svaext,+UVM_TESTNAME=auto -cm line+tgl,r1p0,6,48,10.0,reg_sweep_test,reg_sweep_seq,APB4+UART
RUN-000148,reset_recovery_test-000148,Reset_Recovery,APB3,round_robin,8,1,1,none,1500000,8,1,edge,100,16,32,500,2,ACTIVE,regression,0,8,1,1,UVM_LOW,1,0,0.0,-O2 -sv,+UVM_TESTNAME=auto -cm line+tgl,r1p2,0,96,10.0,reset_recovery_test,reset_recovery_seq,APB3+UART
RUN-000149,reg_sweep_test-000149,Reg_Sweep,APB4,priority,4,3,1,odd,230400,64,0,edge,200,32,32,100,1,ACTIVE,stress,0,16,1,1,UVM_LOW,0,0,0.0,-O2 -sv,+UVM_TESTNAME=auto -cm line+tgl,r1p2,1,768,5.0,reg_sweep_test,reg_sweep_seq,APB4+UART
RUN-000150,backpressure_test-000150,Backpressure,APB4,round_robin,4,7,2,odd,460800,16,1,level,25,32,32,50,1,ACTIVE,functional,0,4,1,0,UVM_MEDIUM,0,0,0.0,-O0 -sv -debug,+UVM_TESTNAME=auto -cm line+tgl,r1p0,1,192,40.0,backpressure_test,backpressure_seq,APB4+UART
RUN-000151,uart_loopback_test-000151,Uart_Loopback,APB3,static,2,6,1,none,115200,16,0,level,25,16,32,250,1,PASSIVE,functional,1,4,1,1,UVM_MEDIUM,0,1,0.0109,-O2 -sv -assert svaext,+UVM_TESTNAME=auto -cm line+tgl,r1p0,5,192,40.0,uart_loopback_test,uart_loopback_seq,APB3+UART
RUN-000152,uart_loopback_test-000152,Uart_Loopback,APB3,priority,16,3,2,none,115200,32,1,edge,50,32,16,100,3,ACTIVE,functional,0,4,1,1,UVM_LOW,1,1,0.013,-O0 -sv -debug,+UVM_TESTNAME=auto,r1p2,9,384,20.0,uart_loopback_test,uart_loopback_seq,APB3+UART
RUN-000153,uart_loopback_test-000153,Uart_Loopback,APB4,priority,2,1,1,none,115200,32,0,edge,25,16,32,250,2,ACTIVE,functional,0,16,1,0,UVM_MEDIUM,0,0,0.0,-O2 -sv -assert svaext,+UVM_TESTNAME=auto -cm line+tgl,r1p2,10,384,40.0,uart_loopback_test,uart_loopback_seq,APB4+UART
RUN-000154,irq_storm_test-000154,Irq_Storm,APB4,round_robin,8,2,2,none,460800,16,0,level,25,16,16,100,2,ACTIVE,regression,1,8,1,1,UVM_MEDIUM,0,0,0.0,-O2 -sv -assert svaext,+UVM_TESTNAME=auto,r1p0,2,192,40.0,irq_storm_test,irq_storm_seq,APB4+UART
RUN-000155,parity_stress_test-000155,Parity_Stress,APB3,static,4,7,0,none,460800,32,0,level,200,32,32,50,1,ACTIVE,regression,1,8,1,0,UVM_LOW,1,0,0.0,-O2 -sv -assert svaext,+UVM_TESTNAME=auto,r1p2,5,384,5.0,parity_stress_test,parity_stress_seq,APB3+UART
RUN-000156,reset_recovery_test-000156,Reset_Recovery,APB3,static,2,7,1,none,230400,8,0,level,50,32,32,250,2,ACTIVE,functional,0,16,1,1,UVM_LOW,0,1,0.0122,-O0 -sv -debug,+UVM_TESTNAME=auto,r1p2,4,96,20.0,reset_recovery_test,reset_recovery_seq,APB3+UART
RUN-000157,reset_recovery_test-000157,Reset_Recovery,APB3,round_robin,4,4,2,odd,921600,4,0,level,50,16,16,500,2,ACTIVE,stress,0,4,0,1,UVM_MEDIUM,1,0,0.0,-O2 -sv,+UVM_TESTNAME=auto,r1p0,5,48,20.0,reset_recovery_test,reset_recovery_seq,APB3+UART
RUN-000158,irq_storm_test-000158,Irq_Storm,APB3,static,8,0,4,even,1500000,32,0,edge,200,32,32,500,2,ACTIVE,functional,0,4,0,1,UVM_LOW,0,1,0.0023,-O2 -sv -assert svaext,+UVM_TESTNAME=auto -cm line+tgl,r1p2,9,384,5.0,irq_storm_test,irq_storm_seq,APB3+UART
RUN-000159,parity_stress_test-000159,Parity_Stress,APB3,priority,4,4,1,even,921600,4,1,level,50,32,32,250,3,ACTIVE,functional,0,8,1,1,UVM_LOW,0,0,0.0,-O0 -sv -debug,+UVM_TESTNAME=auto -cm line+tgl,r1p2,8,48,20.0,parity_stress_test,parity_stress_seq,APB3+UART
RUN-000160,reset_recovery_test-000160,Reset_Recovery,APB4,priority,2,4,0,odd,230400,8,1,edge,25,16,32,250,1,ACTIVE,stress,1,4,1,1,UVM_LOW,0,0,0.0,-O2 -sv -assert svaext,+UVM_TESTNAME=auto,r1p2,4,96,40.0,reset_recovery_test,reset_recovery_seq,APB4+UART
RUN-000161,irq_storm_test-000161,Irq_Storm,APB3,static,2,3,4,even,921600,8,1,level,100,16,32,50,1,ACTIVE,stress,0,8,1,1,UVM_MEDIUM,1,1,0.0202,-O0 -sv -debug,+UVM_TESTNAME=auto -cm line+tgl,r1p2,10,96,10.0,irq_storm_test,irq_storm_seq,APB3+UART
RUN-000162,reset_recovery_test-000162,Reset_Recovery,APB3,priority,2,4,2,none,1500000,4,0,level,50,8,32,100,1,ACTIVE,stress,0,8,1,1,UVM_MEDIUM,0,1,0.0007,-O2 -sv,+UVM_TESTNAME=auto -cm line+tgl,r2p0,11,48,20.0,reset_recovery_test,reset_recovery_seq,APB3+UART
RUN-000163,reg_sweep_test-000163,Reg_Sweep,APB3,priority,16,2,4,even,230400,64,1,edge,100,32,32,50,1,ACTIVE,functional,0,8,0,0,UVM_LOW,0,0,0.0,-O2 -sv,+UVM_TESTNAME=auto,r1p2,8,768,10.0,reg_sweep_test,reg_sweep_seq,APB3+UART
RUN-000164,uart_loopback_test-000164,Uart_Loopback,APB4,static,4,7,4,odd,921600,4,1,level,200,16,32,100,1,ACTIVE,functional,0,4,1,0,UVM_MEDIUM,0,0,0.0,-O0 -sv -debug,+UVM_TESTNAME=auto,r1p2,8,48,5.0,uart_loopback_test,uart_loopback_seq,APB4+UART
RUN-000165,parity_stress_test-000165,Parity_Stress,APB4,static,8,2,2,none,1500000,32,1,edge,50,16,32,250,2,ACTIVE,stress,0,16,0,1,UVM_MEDIUM,0,0,0.0,-O2 -sv -assert svaext,+UVM_TESTNAME=auto -cm line+tgl,r2p0,5,384,20.0,parity_stress_test,parity_stress_seq,APB4+UART
